1;LÍNGUA PORTUGUESA; Gêneros textuais: tema, estrutura e estilo
1;LÍNGUA PORTUGUESA; Gêneros jornalísticos narrativos
1;LÍNGUA PORTUGUESA; Gêneros jornalísticos dissertativos
1;LÍNGUA PORTUGUESA; Gêneros textuais: propósito e interlocução
1;LÍNGUA PORTUGUESA; Figuras de linguagem: semelhança
1;LÍNGUA PORTUGUESA; Figuras de linguagem: implicação mútua
1;LÍNGUA PORTUGUESA; Figuras de linguagem: oposição
1;LÍNGUA PORTUGUESA; Figuras de linguagem: tensividade
1;LÍNGUA PORTUGUESA; Temas e figuras
1;LÍNGUA PORTUGUESA; Leitura de textos não verbais
1;LÍNGUA PORTUGUESA; Humor e sociedade
1;LÍNGUA PORTUGUESA; Humor e recursos linguísticos
1;LÍNGUA PORTUGUESA; Tipos de discurso
1;LÍNGUA PORTUGUESA;Redação
1;LÍNGUA PORTUGUESA; Dominar competências: uma introdução
1;LÍNGUA PORTUGUESA; Compreender a proposta de redação
1;LÍNGUA PORTUGUESA; Desenvolver estrutura dissertativa
1;LÍNGUA PORTUGUESA; Formar repertório: reflexões sobre o “tempo”
1;LÍNGUA PORTUGUESA; Selecionar, relacionar e organizar informações
1;LÍNGUA PORTUGUESA; Interpretar fatos e opiniões: como definir a tese
1;LÍNGUA PORTUGUESA; Dominar linguagem: o parágrafo de introdução
1;LÍNGUA PORTUGUESA; Formar repertório: a constituição da cidadania
1;LÍNGUA PORTUGUESA; Sustentar posição: a argumentação
1;LÍNGUA PORTUGUESA; Adequar interlocução
1;LÍNGUA PORTUGUESA; Analisar dados concretos: números e fatos
1;LÍNGUA PORTUGUESA; Formar repertório: a Comissão Nacional da Verdade e a noção de verdade
1;LÍNGUA PORTUGUESA; Aplicar conceitos e desenvolver o tema
1;LÍNGUA PORTUGUESA; Encadeamento lógico: o parágrafo argumentativo
1;LÍNGUA PORTUGUESA; Concluir resumindo: síntese
1;LÍNGUA PORTUGUESA; Concluir participando: proposta de intervenção
1;LÍNGUA PORTUGUESA; Formar repertório: liberdade
1;LÍNGUA PORTUGUESA; Reconhecer interdiscursos na proposta
1;LÍNGUA PORTUGUESA; Aproveitar interdiscurso do repertório
1;LÍNGUA PORTUGUESA; Repertório
1;LÍNGUA PORTUGUESA; Considerar e refutar: a contra-argumentação
1;LÍNGUA PORTUGUESA; Analisar intervenções: finalidades e consequências
1;LÍNGUA PORTUGUESA; Formar repertório: geração canguru
1;LÍNGUA PORTUGUESA; Estabelecer coerência
1;LÍNGUA PORTUGUESA; Aproveitar vozes autorizadas
1;LÍNGUA PORTUGUESA; Formar repertório: cinema e sociedade
1;LÍNGUA PORTUGUESA; Dominar mecanismos de coesão
1;LÍNGUA PORTUGUESA; Revisar o texto: recursos de linguagem
1;LÍNGUA PORTUGUESA; Formação de repertório: sob o domínio do medo
1;LÍNGUA PORTUGUESA;Literatura
1;LÍNGUA PORTUGUESA; Texto literário X texto não literário
1;LÍNGUA PORTUGUESA; Elementos da narrativa/Gênero dramático
1;LÍNGUA PORTUGUESA; Renascimento artístico e cultural
1;LÍNGUA PORTUGUESA; Sonetos de Camões
1;LÍNGUA PORTUGUESA; Barroco e Neoclassicismo
1;LÍNGUA PORTUGUESA; Poesia romântica brasileira
1;LÍNGUA PORTUGUESA; Prosa romântica brasileira
1;LÍNGUA PORTUGUESA; Realismo machadiano
1;LÍNGUA PORTUGUESA; Naturalismo
1;LÍNGUA PORTUGUESA; Belle Époque
1;LÍNGUA PORTUGUESA; Vanguardas europeias
1;LÍNGUA PORTUGUESA; Modernismo – 1ª geração
1;LÍNGUA PORTUGUESA; Modernismo – 2ª geração
1;LÍNGUA PORTUGUESA; Modernismo – 3ª geração
1;LÍNGUA PORTUGUESA; Literatura brasileira contemporânea – poesia
1;LÍNGUA PORTUGUESA; Literatura brasileira contemporânea – prosa
1;LÍNGUA PORTUGUESA; Teatro brasileiro
1;LÍNGUA PORTUGUESA; Cinema brasileiro
1;LÍNGUA PORTUGUESA; Artes plásticas no Brasil
1;LÍNGUA PORTUGUESA; Música popular brasileira
1;LÍNGUA PORTUGUESA; Personagens femininas na literatura
1;LÍNGUA PORTUGUESA; Metalinguagem e intertextualidade
1;LÍNGUA PORTUGUESA; Campo e cidade na literatura
1;LÍNGUA PORTUGUESA; A figura do herói
1;LÍNGUA PORTUGUESA; Literatura e história
1;LÍNGUA PORTUGUESA; Cultura popular
1;LÍNGUA PORTUGUESA; Construção da nacionalidade
1;LÍNGUA PORTUGUESA; Literatura da diversidade
1;LÍNGUA PORTUGUESA; Literatura e sociedade
2;LÍNGUA INGLESA;" Text Comprehension; Personal Pronouns"
2;LÍNGUA INGLESA; Reflexive & Emphasizing Pronouns
2;LÍNGUA INGLESA; Possessive Adjectives & Possessives
2;LÍNGUA INGLESA;" Text Comprehension; Simple Present & Present Continuous"
2;LÍNGUA INGLESA;" Text Comprehension; Simple Past; Past Continuous & Used to"
2;LÍNGUA INGLESA;" Text Comprehension; Past Perfec"
2;LÍNGUA INGLESA;" Text Comprehension; Much, Many, (a) Little, (a) Few"
2;LÍNGUA INGLESA;" Text Comprehension; Present Perfect & Present"
2;LÍNGUA INGLESA; Perfect Continuous
2;LÍNGUA INGLESA;" Text Comprehension; Modals"
2;LÍNGUA INGLESA;" Text Comprehension; Some, Any, No, None & Compounds"
2;LÍNGUA INGLESA;" Text Comprehension; Interrogative Pronouns"
2;LÍNGUA INGLESA;" Text Comprehension; Relative Pronouns"
2;LÍNGUA INGLESA;" Text Comprehension; Degree of Adjectives"
2;LÍNGUA INGLESA;" Text Comprehension; Conditional Sentences"
2;LÍNGUA INGLESA;" Text Comprehension; The Passive Voice"
2;LÍNGUA INGLESA;" Text Comprehension; Prepositions of Place"
2;LÍNGUA INGLESA;" Text Comprehension; Prepositions of Time"
2;LÍNGUA INGLESA; Text Comprehension
2;LÍNGUA INGLESA;" Text comprehension; Indirect speech"
2;LÍNGUA INGLESA;" Text comprehension; Gerund and infinitive"
2;LÍNGUA INGLESA;" Text comprehension; Adverb position (word order)"
8;HISTÓRIA8;HISTÓRIA do Brasil
8;HISTÓRIA; O início do Brasil português
8;HISTÓRIA; Economia e administração no início da colonização
8;HISTÓRIA; Economia e sociedade açucareira
8;HISTÓRIA; Invasões holandesas e a expansão territorial
8;HISTÓRIA; Economia e sociedade mineradora
8;HISTÓRIA; Crise do sistema colonial: rebeliões e tentativas de emancipação
8;HISTÓRIA; O Brasil joanino e a independência do Brasil
8;HISTÓRIA; Primeiro Reinado (22-31)
8;HISTÓRIA; Período Regencial
8;HISTÓRIA; Segundo Reinado: características políticas
8;HISTÓRIA; Segundo Reinado: características econômicas
8;HISTÓRIA; Segundo Reinado: a Guerra do Paraguai
8;HISTÓRIA; Segundo Reinado: a crise do sistema escravista e a imigração europeia
8;HISTÓRIA; Segundo Reinado: a crise da monarquia e o golpe da República
8;HISTÓRIA; Primeira República: a República da Espada
8;HISTÓRIA; Primeira República: a política da República Oligárquica
8;HISTÓRIA; Movimentos sociais da República Velha
8;HISTÓRIA; A crise da Primeira República e a Revolução de 1930
8;HISTÓRIA; Era Vargas: industrialização e populismo
8;HISTÓRIA; Era Vargas: Governo Provisório e Governo Constitucional
8;HISTÓRIA; Estado Novo (1937-1945)
8;HISTÓRIA; República populista democrática: Dutra e Vargas
8;HISTÓRIA; República democrática populista: Juscelino Kubitschek e Jânio Quadros (1945-1964)
8;HISTÓRIA; República democrática populista: Jango e o golpe de 1964
8;HISTÓRIA; Regime militar: repressão e modelo econômico (1964-1985)
8;HISTÓRIA; Regime militar: crise econômica e abertura política
8;HISTÓRIA; A nova república: governo José Sarney (1985-1990)
8;HISTÓRIA; Brasil neoliberal: Collor, Itamar e FHC
8;HISTÓRIA8;HISTÓRIA Geral
8;HISTÓRIA; Antiguidade Clássica (I): Grécia
8;HISTÓRIA; Antiguidade Clássica (II): Roma
8;HISTÓRIA; Alta Idade Média
8;HISTÓRIA; Baixa Idade Média I
8;HISTÓRIA; Baixa Idade Média II
8;HISTÓRIA; Renascimento cultural
8;HISTÓRIA; Reforma religiosa
8;HISTÓRIA; Absolutismo
8;HISTÓRIA; Iluminismo
8;HISTÓRIA; América inglesa
8;HISTÓRIA; Revolução Francesa
8;HISTÓRIA; Período Napoleônico e restauração
8;HISTÓRIA; América espanhola
8;HISTÓRIA; Revolução Industria
8;HISTÓRIA; Movimentos sociais no século XIX
8;HISTÓRIA; Revoluções liberais e nacionalismo
8;HISTÓRIA; Imperialismo (I)
8;HISTÓRIA; Imperialismo (II)
8;HISTÓRIA; Primeira Guerra Mundial
8;HISTÓRIA; Revolução Russa
8;HISTÓRIA; Crise de 1929
8;HISTÓRIA; Fascismo e nazismo
8;HISTÓRIA; Segunda Guerra Mundial
8;HISTÓRIA; Guerra Fria (I)
8;HISTÓRIA; Guerra Fria (II)
8;HISTÓRIA; O fim da Guerra Fria
7;GEOGRAFIA7;GEOGRAFIA do Brasil
7;GEOGRAFIA; O espaço geográfico brasileiro
7;GEOGRAFIA; População mundial
7;GEOGRAFIA; Teorias demográficas
7;GEOGRAFIA; Crescimento demográfico brasileiro
7;GEOGRAFIA; A estrutura etária da população
7;GEOGRAFIA; A estrutura ativa da população
7;GEOGRAFIA; Movimentos migratórios
7;GEOGRAFIA; Introdução à geomorfologia
7;GEOGRAFIA; Evolução e estrutura geológica da terra
7;GEOGRAFIA; Os agentes do relevo
7;GEOGRAFIA; O relevo brasileiro
7;GEOGRAFIA; Solos
7;GEOGRAFIA; A dinâmica climática brasileira
7;GEOGRAFIA; Classificação climática brasileira
7;GEOGRAFIA; Matriz energética
7;GEOGRAFIA; Petróleo
7;GEOGRAFIA; Energia elétrica
7;GEOGRAFIA; O espaço agrícola brasileiro I
7;GEOGRAFIA; O espaço agrícola brasileiro II
7;GEOGRAFIA; Biogeografia do Brasil I
7;GEOGRAFIA; Biogeografia do Brasil II
7;GEOGRAFIA; O espaço industrial brasileiro I
7;GEOGRAFIA; O espaço industrial brasileiro II
7;GEOGRAFIA; O processo de urbanização
7;GEOGRAFIA; Problemas sociais urbanos
7;GEOGRAFIA; Problemas socioambientais urbanos
7;GEOGRAFIA; Transportes no Brasil
7;GEOGRAFIA; Comércio interno brasileiro
7;GEOGRAFIA; Comércio externo brasileiro
7;GEOGRAFIA7;GEOGRAFIA Geral
7;GEOGRAFIA; Movimentos da Terra
7;GEOGRAFIA; Sistemas de orientação e localização
7;GEOGRAFIA; Cartografia
7;GEOGRAFIA; Cartografia e suas linguagens
7;GEOGRAFIA; Antecedentes da Nova Ordem
7;GEOGRAFIA; Mundo bipolar e suas consequências
7;GEOGRAFIA; O mundo global
7;GEOGRAFIA; Economia no mundo global
7;GEOGRAFIA; Desigualdades do mundo contemporâneo
7;GEOGRAFIA; Potências tradicionais
7;GEOGRAFIA; Potências emergentes
7;GEOGRAFIA; Organizações supranacionais
7;GEOGRAFIA; Agropecuária e tecnologia
7;GEOGRAFIA; Agropecuária mundial
7;GEOGRAFIA; Geopolítica da água
7;GEOGRAFIA; Hidrografia
7;GEOGRAFIA; Recursos hídricos no Brasil
7;GEOGRAFIA; Geografia das indústrias
7;GEOGRAFIA; Tradicionais países industrializados
7;GEOGRAFIA; Novos países industrializados
7;GEOGRAFIA; Geopolítica ambiental I
7;GEOGRAFIA; Geopolítica ambiental II
7;GEOGRAFIA; Políticas ambientais brasileiras
7;GEOGRAFIA; Tensões globais I
7;GEOGRAFIA; Tensões globais II
7;GEOGRAFIA; Tensões globais III
7;GEOGRAFIA; Geopolítica do Oriente Médio I
7;GEOGRAFIA; Geopolítica do Oriente Médio II
7;GEOGRAFIA; Geopolítica do Oriente Médio III
6;BIOLOGIA; Classificação dos seres vivos: noções gerais e nomenclatura biológica
6;BIOLOGIA; Critérios gerais de classificação: procariontes e eucariontes / autótrofos e heterótrofos
6;BIOLOGIA; Os reinos
6;BIOLOGIA; Vírus e viroses
6;BIOLOGIA; Bactérias e bacterioses
6;BIOLOGIA; Algas e fungos
6;BIOLOGIA; Protozoários I
6;BIOLOGIA; Protozoários II
6;BIOLOGIA; O reino animal: visão geral
6;BIOLOGIA; Verminoses: esquistossomose, teníases e cisticercose
6;BIOLOGIA; Verminoses: ascaridíase e ancilostomíase
6;BIOLOGIA; Artrópodes
6;BIOLOGIA; Cordados
6;BIOLOGIA; Fisiologia animal – digestão
6;BIOLOGIA; Fisiologia animal – digestão humana I
6;BIOLOGIA; Fisiologia animal – digestão humana II
6;BIOLOGIA; Fisiologia animal – circulação I
6;BIOLOGIA; Fisiologia animal – circulação II
6;BIOLOGIA; Fisiologia animal – circulação III
6;BIOLOGIA; Fisiologia da excreção
6;BIOLOGIA; Fisiologia do sistema nervoso I
6;BIOLOGIA; Fisiologia do sistema nervoso II
6;BIOLOGIA; Sistema endócrino
6;BIOLOGIA; Fisiologia da reprodução humana: Sistema genital feminino
6;BIOLOGIA; Reino vegetal – Ciclo haplodiplobionte
6;BIOLOGIA; Briófitas e pteridófitas
6;BIOLOGIA; Gimnospermas
6;BIOLOGIA; Angiospermas
6;BIOLOGIA; Morfofisiologia das trocas gasosas
6;BIOLOGIA; Morfofisiologia do transporte de seiva
6;BIOLOGIA; Hormônios vegetais
6;BIOLOGIA; Ecologia – conceitos iniciais
6;BIOLOGIA; Ecologia – o fluxo de energia
6;BIOLOGIA; Ecologia – ciclos da matéria
6;BIOLOGIA; Populações
6;BIOLOGIA; Relações entre os seres vivos
6;BIOLOGIA; Relações entre os seres vivos
6;BIOLOGIA; Poluição I
6;BIOLOGIA; Poluição II
6;BIOLOGIA6;BIOLOGIA B
6;BIOLOGIA; Metabolismo e composição química da célula
6;BIOLOGIA; Carboidratos e lipídeos
6;BIOLOGIA; Fermentação
6;BIOLOGIA; Respiração celular
6;BIOLOGIA; Fotossíntese e ponto de compensação
6;BIOLOGIA; Proteínas
6;BIOLOGIA; Anticorpos, soros e vacinas
6;BIOLOGIA; Os ácidos nucleicos e a síntese de proteínas
6;BIOLOGIA; A membrana plasmática (Parte I)
6;BIOLOGIA; Membrana plasmática – osmose
6;BIOLOGIA; O citoplasma
6;BIOLOGIA; O núcleo celular
6;BIOLOGIA; Mitose
6;BIOLOGIA; Meiose e gametogênese
6;BIOLOGIA; A primeira Lei de Mendel
6;BIOLOGIA; Análise de heredogramas
6;BIOLOGIA; Grupos sanguíneos humanos – sistemas ABO e Rh
6;BIOLOGIA; Grupos sanguíneos humanos – sistemas ABO e Rh
6;BIOLOGIA; A herança ligada ao sexo
6;BIOLOGIA; A segregação independente dos genes (2ª Lei de Mendel)
6;BIOLOGIA; Biotecnologia
6;BIOLOGIA; Evolução biológica
6;BIOLOGIA; Mecanismos de especiação
5;FÍSICA; Cinemática escalar: conceitos iniciais
5;FÍSICA; Velocidade escalar média
5;FÍSICA; Aceleração escalar média
5;FÍSICA; Movimento uniforme (MU)
5;FÍSICA; Movimento uniformemente variado (MUV)
5;FÍSICA; Propriedades dos gráficos
5;FÍSICA; Grandezas escalares e vetoriais. Velocidade vetorial
5;FÍSICA; Aceleração: tangencial, centrípeta e vetorial
5;FÍSICA; Conceito e tipos de forças
5;FÍSICA; Resultante das forças
5;FÍSICA; Princípio da inércia ou 1a Lei de Newton: conceito e aplicações
5;FÍSICA; Princípio fundamental da dinâmica ou 2a Lei de Newton: conceito e aplicações
5;FÍSICA; Aplicações do princípio fundamental da dinâmica ou 2ª Lei de Newton
5;FÍSICA; Princípio da ação-reação: conceitos e aplicações
5;FÍSICA; Aplicações das leis de Newton: corpo empurra corpo
5;FÍSICA; Transmissão de força, fios e polias: corpo puxando corpo
5;FÍSICA; Aplicações das Leis de Newton a movimentos verticais – o problema do elevador
5;FÍSICA; Atrito
5;FÍSICA; Fundamentos do Movimento Circular Uniforme
5;FÍSICA; Transmissão do movimento circular: acoplamentos de polias e de engrenagens
5;FÍSICA; Dinâmica do Movimento Circular e Uniforme (MCU)
5;FÍSICA; Dinâmica do Movimento Circular e Uniforme (MCU)
5;FÍSICA; Energia e suas transformações
5;FÍSICA; Trabalho de uma força constante em deslocamentos retilíneos
5;FÍSICA; Teorema da energia cinética (TEC)
5;FÍSICA; Teorema da energia mecânica (TEM)
5;FÍSICA; Potência e rendimento
5;FÍSICA; Potência de uma força constante
5;FÍSICA; Queda livre e lançamento vertical
5;FÍSICA; Lançamento horizontal
5;FÍSICA; Leis de Kepler
5;FÍSICA; Lei da gravitação universal de Newton
5;FÍSICA; Campo gravitacional
5;FÍSICA; Órbita circular
5;FÍSICA; Estática do ponto material e do corpo extenso
5;FÍSICA; Estática do ponto material e do corpo extenso
5;FÍSICA; Equação fundamental da dinâmica para valores médios
5;FÍSICA; Sistemas isolados: conceito e aplicações
5;FÍSICA; Colisões frontais
5;FÍSICA; Hidrostática: conceitos gerais
5;FÍSICA; Hidrostática: Teorema de Stevin
5;FÍSICA; Hidrostática: Princípio de Pascal
5;FÍSICA; Hidrostática: empuxo e o Princípio de Arquimedes
5;FÍSICA; Hidrostática: empuxo e o Princípio de Arquimedes
5;FÍSICA; Ímãs e suas propriedades
5;FÍSICA; Campo magnético gerado por corrente elétrica
5;FÍSICA; Força magnética e trajetória de carga lançada em campo magnético
5;FÍSICA; Força magnética e trajetória de carga lançada em campo magnético
5;FÍSICA; Indução eletromagnética
5;FÍSICA5;FÍSICA B
5;FÍSICA; Óptica geométrica: conceitos iniciais
5;FÍSICA; Leis da reflexão da luz e estudo do espelho plano
5;FÍSICA; Estudo da refração – parte I
5;FÍSICA; Estudo da refração – parte II
5;FÍSICA; Ângulo limite e o fenômeno da reflexão total
5;FÍSICA; Estudo das lentes esféricas
5;FÍSICA; Estudo analítico das lentes esféricas
5;FÍSICA; Calor e mecanismos de transferência
5;FÍSICA; Quantidade de calor (Q)
5;FÍSICA; Sistema termicamente isolado
5;FÍSICA; Energia interna de um gás ideal
5;FÍSICA; Trabalho da força de pressão de um gás
5;FÍSICA; 1ª Lei da Termodinâmica
5;FÍSICA; Cargas elétricas e eletrização por atrito
5;FÍSICA; Força elétrica
5;FÍSICA; Campo elétrico
5;FÍSICA; Corrente elétrica
5;FÍSICA; Potência elétrica
5;FÍSICA; 1ª Lei de Ohm
5;FÍSICA; 2ª Lei de Ohm
5;FÍSICA; Associação de resistores em série
5;FÍSICA; Associação de resistores em paralelo
5;FÍSICA; Geradores, circuitos simples e Lei de Poulliet
5;FÍSICA; Ondulatória: descrição e classificação de onda
5;FÍSICA; Equação fundamental da ondulatória
4;QUÍMICA; Propriedades físicas, substâncias puras e misturas
4;QUÍMICA; Sistemas homogêneos e heterogêneos
4;QUÍMICA; Classificação das substâncias
4;QUÍMICA; Separação de misturas
4;QUÍMICA; Separação de misturas
4;QUÍMICA; Conceito de massa atômica, massa molecular e massa molar
4;QUÍMICA; Conceito de massa atômica, massa molecular e massa molar
4;QUÍMICA; Relações com massa molar
4;QUÍMICA; Equação geral do gás ideal
4;QUÍMICA; Equação de estado do gás ideal
4;QUÍMICA; Mistura gasosa
4;QUÍMICA; Densidade dos gases e lei de Graham
4;QUÍMICA; Estudo geral dos ácidos
4;QUÍMICA; Estudo geral das bases
4;QUÍMICA; Reações de neutralização
4;QUÍMICA; Estudo geral dos sais
4;QUÍMICA; Estudo geral dos óxidos
4;QUÍMICA; Poluição atmosférica
4;QUÍMICA; Determinação de fórmulas
4;QUÍMICA; Cálculos estequiométricos
4;QUÍMICA; Relações volumétricas, reagente em excesso e reagente limitante
4;QUÍMICA; Pureza e rendimento
4;QUÍMICA; Soluções Assunto
4;QUÍMICA; ppm e ppb
4;QUÍMICA; Concentração em mol/L
4;QUÍMICA; Diluição
4;QUÍMICA; Mistura de soluções sem reação
4;QUÍMICA; Mistura de soluções com reações
4;QUÍMICA; Calor de reação e entalpia
4;QUÍMICA; Entalpia de formacao – ?h de formacao
4;QUÍMICA; Lei de Hess
4;QUÍMICA; Energia de ligação
4;QUÍMICA; Cinética química
4;QUÍMICA; Fatores que influem na velocidade das reações
4;QUÍMICA; Equilíbrio químico
4;QUÍMICA; Deslocamento de equilíbrio
4;QUÍMICA; Constante de ionização – Força dos eletrólitos
4;QUÍMICA; pH
4;QUÍMICA; Curvas de solubilidade
4;QUÍMICA; Produto de solubilidade
4;QUÍMICA; Número de oxidação (Nox)
4;QUÍMICA; Pilhas
4;QUÍMICA; Potencial de redução
4;QUÍMICA; Eletrólise
4;QUÍMICA; Lei de Faraday da eletrólise
4;QUÍMICA; Propriedades coligativas das soluções
4;QUÍMICA4;QUÍMICA B
4;QUÍMICA; Introdução à atomística
4;QUÍMICA; Modelo atômico de Böhr e distribuição eletrônica
4;QUÍMICA; A tabela periódica: estrutura geral
4;QUÍMICA; Ligação iônica
4;QUÍMICA; Ligações covalente e metálica
4;QUÍMICA; Polaridade – interações intermoleculares e solubilidade
4;QUÍMICA; Radioatividade
4;QUÍMICA; Introdução à química orgânica
4;QUÍMICA; Petróleo: reações de combustão
4;QUÍMICA; Nomenclatura de hidrocarbonetos
4;QUÍMICA; Grupos orgânicos substituintes
4;QUÍMICA; Nomenclatura de hidrocarbonetos ramificados
4;QUÍMICA; Nomenclatura de compostos oxigenados e nitrogenados
4;QUÍMICA; Reconhecimento de funções
4;QUÍMICA; Isomeria plana
4;QUÍMICA; Isomeria geométrica ou cis-trans
4;QUÍMICA; Isomeria óptica
4;QUÍMICA; Reações de substituição
4;QUÍMICA; Reações de adição
4;QUÍMICA; Oxidação de alquenos
4;QUÍMICA; Principais reações envolvendo álcoois
3;MATEMÁTICA; Conhecimentos numéricos: naturais e inteiros
3;MATEMÁTICA; Conhecimentos numéricos: aritmética dos inteiros
3;MATEMÁTICA; Conhecimentos numéricos: racionais e reais
3;MATEMÁTICA; Conhecimentos algébricos: introdução às equações
3;MATEMÁTICA; Inequações e equações
3;MATEMÁTICA; Introdução à porcentagem
3;MATEMÁTICA; Variações porcentuais
3;MATEMÁTICA; Introdução às funções
3;MATEMÁTICA; Funções dadas por f(x) = kx + b
3;MATEMÁTICA; Função quadrática
3;MATEMÁTICA; Funções e inequações
3;MATEMÁTICA; Progressão aritmética.
3;MATEMÁTICA; Progressão geométrica.
3;MATEMÁTICA; Crescimentos e decrescimentos exponenciais
3;MATEMÁTICA; Logaritmos
3;MATEMÁTICA; Função exponencial e função logarítmica
3;MATEMÁTICA; Crescimentos exponenciais e logarítmicos.
3;MATEMÁTICA; Pensamento combinatório e princípio fundamental da contagem
3;MATEMÁTICA; O problema da fila e o conceito de fatorial
3;MATEMÁTICA; O problema do grupo
3;MATEMÁTICA; Introdução a probabilidades
3;MATEMÁTICA; Regra do “ou” e regra do “e”.
3;MATEMÁTICA; Ciclo trigonométrico
3;MATEMÁTICA; Seno e cosseno de um arco trigonométrico
3;MATEMÁTICA; Função seno e função cosseno
3;MATEMÁTICA; Números complexos
3;MATEMÁTICA; Polinômios e Equações polinomiais
3;MATEMÁTICA; Divisão de polinômios, divisão por x - ?
3;MATEMÁTICA; Equações polinomiais
3;MATEMÁTICA3;MATEMÁTICA B
3;MATEMÁTICA; Conhecimentos de estatística e probabilidade: representando e analisando dados através de gráficos
3;MATEMÁTICA; Conhecimentos de estatística e probabilidade: representando e analisando dados através de tabelas
3;MATEMÁTICA; Conhecimentos de estatística e probabilidade: estatística descritiva
3;MATEMÁTICA; Conhecimentos geométricos: introdução às figuras geométricas planas
3;MATEMÁTICA; Polígonos e circunferências
3;MATEMÁTICA; Simetrias e congruências
3;MATEMÁTICA; Semelhança de triângulos
3;MATEMÁTICA; O triângulo retângulo
3;MATEMÁTICA; A trigonometria no triângulo retângulo
3;MATEMÁTICA; Relações trigonométricas em triângulos
3;MATEMÁTICA; Áreas de polígonos
3;MATEMÁTICA; Circunferência e círculo
3;MATEMÁTICA; Áreas de figuras planas
3;MATEMÁTICA; Visão espacial, sólidos e suas planificações
3;MATEMÁTICA; Paralelepípedos e cubos
3;MATEMÁTICA; Prismas
3;MATEMÁTICA; Pirâmides
3;MATEMÁTICA; Sólidos de revolução
3;MATEMÁTICA; Outros exemplos de sólidos de revolução
3;MATEMÁTICA; Sistemas de coordenadas
3;MATEMÁTICA; Medidas num sistema de coordenadas
3;MATEMÁTICA; Determinantes e áreas
3;MATEMÁTICA; Equação de uma reta
3;MATEMÁTICA; Usando a equação de uma reta
3;MATEMÁTICA; Posições relativas entre duas retas
3;MATEMÁTICA; Posições relativas entre um ponto e uma reta
3;MATEMÁTICA; Equação de uma circunferência
3;MATEMÁTICA; Posições relativas entre uma reta e uma circunferência
3;MATEMÁTICA; A geometria analítica e os sistemas lineares
9;FILOSOFIA; Introdução à Filosofia
9;FILOSOFIA; Filosofia grega I
9;FILOSOFIA; Filosofia grega II
9;FILOSOFIA; Filosofia grega III
9;FILOSOFIA; Filosofia moderna I: racionalismo
9;FILOSOFIA; Filosofia moderna II: ciências
9;FILOSOFIA; Filosofia moderna III: empirismo
9;FILOSOFIA; Filosofia moderna IV: criticismo
9;FILOSOFIA; Crítica à razão: Nietzsche e Foucault
9;FILOSOFIA; Crítica à razão: Escola de Frankfurt
9;FILOSOFIA; Ética
9;FILOSOFIA; Estética
11;SOCIOLOGIA; Introdução às ciências Sociais
11;SOCIOLOGIA; Relações sociais e identidade
11;SOCIOLOGIA; Instituições sociais e coerção
11;SOCIOLOGIA; Trabalho e economia
11;SOCIOLOGIA; Castas, estamentos e classes sociais
11;SOCIOLOGIA; Modos de produção e formações sociais
11;SOCIOLOGIA; Modo de produção capitalista
11;SOCIOLOGIA; Ciência Política
11;SOCIOLOGIA; Estado e poder político
11;SOCIOLOGIA; Partidos políticos e democracia
11;SOCIOLOGIA; Evolução e revolução
11;SOCIOLOGIA; Cultura e Antropologia
