7;GEOGRAFIA; O turismo como organizador do espaço geográfico
7;GEOGRAFIA; Geopolítica: a ordem mundial bipolar e multipolar
7;GEOGRAFIA; A ordem mundial bipolar
7;GEOGRAFIA; Fim da ordem mundial bipolar
7;GEOGRAFIA; Problemas geopolíticos da Ásia
7;GEOGRAFIA; Geopolítica: Oriente Médio
7;GEOGRAFIA; Geopolítica: Extremo Oriente e Sudeste Asiático
7;GEOGRAFIA; Geopolítica: problemas geopolíticos na África
7;GEOGRAFIA; Recentes tensões e conflitos africanos
7;GEOGRAFIA; Questões geopolíticas na América Latina
7;GEOGRAFIA; A Organização das Nações Unidas
7;GEOGRAFIA; Formação e instâncias administrativas da ONU
7;GEOGRAFIA; Brasil no Sistema Internacional
7;GEOGRAFIA; O Brasil no Sistema Internacional
6;BIOLOGIA; Noções de taxonomia e nomenclatura
6;BIOLOGIA; Reino animal: Poríferos e Cnidários
6;BIOLOGIA; Reino animal: Platelmintos
6;BIOLOGIA; Reino animal: Nematelmintos
6;BIOLOGIA; Reino animal: Anelídeos
6;BIOLOGIA; Reino animal: Moluscos
6;BIOLOGIA; Reino animal: Artrópodes
6;BIOLOGIA; Reino animal: Equinodermos e Cordados
6;BIOLOGIA; Reino animal: Peixes
6;BIOLOGIA; Reino animal: Anfíbios e Répteis
6;BIOLOGIA; Reino animal: Aves e Mamíferos
6;BIOLOGIA; Tegumento
6;BIOLOGIA; Locomoção
6;BIOLOGIA; Fisiologia da digestão e nutrição
6;BIOLOGIA; Fisiologia da digestão e nutrição
6;BIOLOGIA; Fisiologia do sistema cardiovascular
6;BIOLOGIA; Fisiologia do sistema cardiovascular e sangue
6;BIOLOGIA; Fisiologia do sistema respiratório
6;BIOLOGIA; Fisiologia da excreção
6;BIOLOGIA; Fisiologia do sistema nervoso
6;BIOLOGIA; Fisiologia do sistema endócrino
6;BIOLOGIA; Fisiologia do sistema reprodutor feminino
6;BIOLOGIA; Ciclos de vida
6;BIOLOGIA; Briófitas
6;BIOLOGIA; Pteridófitas
6;BIOLOGIA; Gimnospermas
6;BIOLOGIA; Angiospermas
6;BIOLOGIA; Polinização
6;BIOLOGIA; Frutos e dispersão
6;BIOLOGIA; Angiospermas: classes de angiospermas e germinação
6;BIOLOGIA; Meristemas e crescimento vegetal
6;BIOLOGIA; Raiz e nutrição inorgânica
6;BIOLOGIA; Estômatos, trocas gasosas e transpiração
6;BIOLOGIA; Condução de seiva bruta
6;BIOLOGIA; Condução de seiva elaborada
6;BIOLOGIA; Hormônios e outros reguladores vegetais
6;BIOLOGIA; Hormônios: reguladores vegetais
6;BIOLOGIA; Movimentos vegetais e fotoperiodismo
6;BIOLOGIA; Revisão: meiose
6;BIOLOGIA; A primeira lei de Mendel
6;BIOLOGIA; Ausência de dominância, codominância e letalidade
6;BIOLOGIA; Genealogias, cruzamento-teste e probabilidades
6;BIOLOGIA; Grupos sanguíneos
6;BIOLOGIA; Cromossomos sexuais e a herança de seus genes
6;BIOLOGIA; A segunda lei de Mendel
6;BIOLOGIA; Interação gênica
6;BIOLOGIA; Linkage e mapas genéticos
6;BIOLOGIA; Genética de populações
6;BIOLOGIA; Biotecnologia
5;FÍSICA; Eletricidade e sociedade
5;FÍSICA; O modelo do átomo de Rutherford e carga elétrica
5;FÍSICA; Condutores e isolantes elétricos
5;FÍSICA; Mecanismos de eletrização
5;FÍSICA; Força elétrica
5;FÍSICA; Campo elétrico
5;FÍSICA; Campo elétrico uniforme
5;FÍSICA; Energia potencial elétrica e diferença de potencial
5;FÍSICA; Um estudo particular de energia potencial elétrica
5;FÍSICA; Mapeamento do campo elétrico
5;FÍSICA; Trabalho e energia no campo elétrico uniforme
5;FÍSICA; Corrente elétrica
5;FÍSICA; Potência elétrica e o quilowatt-hora
5;FÍSICA; Resistência elétrica e primeira lei de Ohm
5;FÍSICA; Segunda lei de Ohm
5;FÍSICA; Associação de resistores em série
5;FÍSICA; Associação de resistores em paralelo
5;FÍSICA; Associação de resistores e plantas baixas de residências
5;FÍSICA; Geradores e pilhas
5;FÍSICA; Circuitos simples
5;FÍSICA; Bipolos reversíveis: receptores elétricos
5;FÍSICA; Aparelhos de medida
5;FÍSICA; Circuitos de malha única
5;FÍSICA; Ímãs e magnetismo
5;FÍSICA; A experiência de Oersted
5;FÍSICA; Força magnética
5;FÍSICA; Indução eletromagnética
5;FÍSICA; Indução eletromagnética: gerador mecânico
5;FÍSICA; Estática: equilíbrio de um corpo extenso
5;FÍSICA; Termometria: temperatura e escalas
5;FÍSICA; Calor e mecanismos de transferência
5;FÍSICA; Dilatação e contração dos sólidos
5;FÍSICA; Dilatação anômala da água
5;FÍSICA; Quantidade de calor sensível
5;FÍSICA; Estática: equilíbrio do ponto material e momento de uma força (torque)
5;FÍSICA; Quantidade de calor sensível
5;FÍSICA; Quantidade de calor latente
5;FÍSICA; Sistema termicamente isolado
5;FÍSICA; Introdução à Termodinâmica
5;FÍSICA; As variáveis de estado de uma amostra gasosa
5;FÍSICA; Transformações gasosas
5;FÍSICA; Energia interna de um gás ideal
5;FÍSICA; O trabalho da força de pressão de um gás
5;FÍSICA; Primeira lei da Termodinâmica
5;FÍSICA; Primeira lei da Termodinâmica aplicada a transformações particulares
5;FÍSICA; Máquinas térmicas
5;FÍSICA; Osciladores harmônicos
5;FÍSICA; Introdução à Ondulatória
5;FÍSICA; Equação fundamental da Ondulatória
5;FÍSICA; Fenômenos ondulatórios
5;FÍSICA; Ondas transversais em cordas
5;FÍSICA; Ondas eletromagnéticas
5;FÍSICA; Interferência de ondas
5;FÍSICA; Ondas estacionárias
5;FÍSICA; Ondas sonoras e suas características
5;FÍSICA; A corda como fonte de som
5;FÍSICA; Os tubos como fonte de som
5;FÍSICA; O efeito Doppler
4;QUÍMICA; Soluções: conceito e classificação
4;QUÍMICA; Concentração comum (m/V) e densidade
4;QUÍMICA; Concentrações (m/m): porcentagem, ppm e ppb
4;QUÍMICA; Concentração em mol/L
4;QUÍMICA; Relações entre tipos de concentração
4;QUÍMICA; Diluição das soluções
4;QUÍMICA; Mistura de soluções de mesmo soluto
4;QUÍMICA; Termoquímica: poder calórico dos alimentos
4;QUÍMICA; Calor de reação e entalpia
4;QUÍMICA; Entalpia de formação e DH de formação
4;QUÍMICA; Entalpia de combustão
4;QUÍMICA; Cálculo de DH da reação pela lei de Hess
4;QUÍMICA; Energia de ligação
4;QUÍMICA; Introdução à oxirredução: número de oxidação
4;QUÍMICA; Agentes oxidante e redutor
4;QUÍMICA; Balanceamento de equações químicas de oxirredução
4;QUÍMICA; Pilhas: conceitos iniciais
4;QUÍMICA; Potenciais de eletrodos
4;QUÍMICA; Espontaneidade de reações
4;QUÍMICA; Eletrólise
4;QUÍMICA; Leis de Faraday
4;QUÍMICA; Cinética Química: velocidade média
4;QUÍMICA; A energia de ativação
4;QUÍMICA; Fatores que influenciam a rapidez de uma reação
4;QUÍMICA; Lei da rapidez
4;QUÍMICA; Equilíbrios químicos: introdução
4;QUÍMICA; Equilíbrios químicos: cálculos diretos de KC
4;QUÍMICA; Equilíbrios heterogêneos – KP
4;QUÍMICA; Deslocamento de equilíbrio
4;QUÍMICA; Lei da diluição de Ostwald
4;QUÍMICA; Produto iônico da água
4;QUÍMICA; pH e pOH: introdução
4;QUÍMICA; Introdução à Química orgânica
4;QUÍMICA; Petróleo: reações de combustão
4;QUÍMICA; Nomenclatura de hidrocarbonetos
4;QUÍMICA; Nomenclatura básica de alguns compostos orgânicos
4;QUÍMICA; Grupos orgânicos substituintes
4;QUÍMICA; Nomenclatura de hidrocarbonetos ramificados
4;QUÍMICA; Álcoois, fenóis, aldeídos e cetonas
4;QUÍMICA; Ácidos carboxílicos, ésteres, éteres e aminas
4;QUÍMICA; Sinopse das funções orgânicas
4;QUÍMICA; Isomeria constitucional (plana)
4;QUÍMICA; Isomeria geométrica (cis-trans)
4;QUÍMICA; Isomeria óptica
3;MATEMÁTICA; Medidas de arcos
3;MATEMÁTICA; Arcos trigonométricos
3;MATEMÁTICA; Seno e cosseno de um arco trigonométrico
3;MATEMÁTICA; Lidando com senos e cossenos de um arco trigonométrico
3;MATEMÁTICA; Relação trigonométrica fundamental
3;MATEMÁTICA; Tangente de um arco
3;MATEMÁTICA; Outras razões trigonométricas Seno e cosseno da soma e da diferença
3;MATEMÁTICA; Seno e cosseno do dobro de um arco
3;MATEMÁTICA; Tangente da soma, da diferença e do dobro de um arco
3;MATEMÁTICA; Equações trigonométricas
3;MATEMÁTICA; Função seno e função cosseno
3;MATEMÁTICA; Matrizes: conceito, igualdade, adição e multiplicação por um número
3;MATEMÁTICA; Potências naturais de matrizes quadradas
3;MATEMÁTICA; Sistemas lineares: introdução
3;MATEMÁTICA; Sistemas lineares: sistemas escalonados
3;MATEMÁTICA; Sistemas lineares: escalonamento e classificação
3;MATEMÁTICA; Determinantes de ordem 1, 2 ou 3
3;MATEMÁTICA; Determinantes, matriz inversa e sistemas lineares
3;MATEMÁTICA; Princípios básicos de contagem
3;MATEMÁTICA; Arranjo simples e fatorial
3;MATEMÁTICA; Permutações
3;MATEMÁTICA; Combinação simples
3;MATEMÁTICA; Probabilidade: conceitos fundamentais
3;MATEMÁTICA; Probabilidade condicional e multiplicação de probabilidades
3;MATEMÁTICA; Números complexos: introdução
3;MATEMÁTICA; Números complexos: igualdade e conjugado
3;MATEMÁTICA; Números complexos: divisão
3;MATEMÁTICA; Números complexos: potências naturais de i
3;MATEMÁTICA; Polinômios e equações polinomiais: conceitos básicos
3;MATEMÁTICA; Polinômios e equações polinomiais: divisão
3;MATEMÁTICA; Polinômios e equações polinomiais: divisão por x – ?, teorema do resto
3;MATEMÁTICA; Polinômios e equações polinomiais: TFA, teorema da decomposição
3;MATEMÁTICA; Polinômios e equações polinomiais: relações entre coeficientes e raízes
3;MATEMÁTICA; Polinômios e equações polinomiais: raízes imaginárias, raízes inteiras
3;MATEMÁTICA; Polinômios e equações polinomiais: inequações polinomiais
3;MATEMÁTICA; O plano cartesiano ortogonal
3;MATEMÁTICA; Distância entre dois pontos
3;MATEMÁTICA; Estudo de reta: inclinação e coeficiente angular
3;MATEMÁTICA; Estudo da reta: equação fundamental
3;MATEMÁTICA; Estudo da reta: equação reduzida e equação geral
3;MATEMÁTICA; Estudo da reta: posições relativas
3;MATEMÁTICA; Estudo da reta: retas perpendiculares
3;MATEMÁTICA; Distância de ponto a reta
3;MATEMÁTICA; Representações gráficas de inequações
3;MATEMÁTICA; Circunferência: equação reduzida
3;MATEMÁTICA; Circunferência: equação normal
3;MATEMÁTICA; Reta e circunferência
3;MATEMÁTICA; Áreas
3;MATEMÁTICA; Introdução à geometria do espaço: conceitos iniciais e posições relativas entre duas retas
3;MATEMÁTICA; Introdução à geometria do espaço: posições relativas entre reta e plano e entre dois planos
3;MATEMÁTICA; Poliedros
3;MATEMÁTICA; Prismas
3;MATEMÁTICA; Prismas: paralelepípedo reto-retângulo e cubo
3;MATEMÁTICA; Prismas regulares
3;MATEMÁTICA; Pirâmide regular
3;MATEMÁTICA; Tetraedro
3;MATEMÁTICA; Cilindro circular reto
3;MATEMÁTICA; Cone circular reto
3;MATEMÁTICA; Esfera
3;MATEMÁTICA; Sólidos semelhantes
9;FILOSOFIA; Introdução à Ética
9;FILOSOFIA; Liberdade e conhecimento: Espinosa
9;FILOSOFIA; Liberdade e política: Marx
9;FILOSOFIA; Liberdade e responsabilidade: fenomenologia e existencialismo
9;FILOSOFIA; Liberdade e linguagem: Habermas
9;FILOSOFIA;2. Filosofia Política
9;FILOSOFIA; Introdução ao pensamento político
9;FILOSOFIA; As ideias de Maquiavel
9;FILOSOFIA; O contratualismo – Thomas Hobbes
9;FILOSOFIA; O contratualismo – John Locke
9;FILOSOFIA; O contratualismo – Jean-Jacques Rousseau
9;FILOSOFIA; O socialismo depois de Marx
9;FILOSOFIA;3. Estética
9;FILOSOFIA; Introdução à Estética
9;FILOSOFIA; Arte e indústria – Adorno e Benjamin
11;SOCIOLOGIA; Povos e nações
11;SOCIOLOGIA; Estado nacional e poder político
11;SOCIOLOGIA; Estado e governo
11;SOCIOLOGIA; Partidos políticos e eleições
11;SOCIOLOGIA; Democracias, ditaduras e cidadania
11;SOCIOLOGIA; Movimentos sociais e revolução
11;SOCIOLOGIA; Identidade cultural – padronização e diversidade
11;SOCIOLOGIA; Cultura, conhecimento e poder – entre o erudito e o popular
11;SOCIOLOGIA; Memória e preservação cultural
11;SOCIOLOGIA; Cultura midiática – relações de poder
11;SOCIOLOGIA; Retratos da cultura brasileira – das origens à indústria cultural
11;SOCIOLOGIA; Mais elementos da cultura brasileira
